FIPS,Percent_change_fast_food_restaurants_2011_2016,FIPS,Percent_change_convenience_stores_2011_2016,FIPS,Metro_nonmetro_counties_2010,FIPS,Persistent_poverty_counties_2010,FIPS,Population_loss_counties_2010,FIPS,Recreation_fitness_facilities_2011,FIPS,Grocery_stores_2011,FIPS,Low_access_to_stores_2010,FIPS,SNAP_benefits_per_capita_2012,FIPS,WIC_redemptions_per_capita_2011
29103,0.0,29103,4.562737643,29103,0,29103,0,29103,1.0,29103,0.484848485,29103,0.242424242,29103,797.640544516008,29103,12.98198413848877,29103,
29105,-7.459847009,29105,5.159264762,29105,0,29105,0,29105,0.0,29105,0.140311492,29105,0.140311492,29105,7098.37897339975,29105,25.927806854248047,29105,23.98577880859375
29107,8.072102297,29107,-3.035308217,29107,1,29107,0,29107,0.0,29107,0.0301069,29107,0.210748156,29107,5315.08943167543,29107,18.804439544677734,29107,10.41441535949707
29109,40.966931771,29109,-24.482000837,29109,0,29109,0,29109,0.0,29109,0.077946373,29109,0.18187487,29109,4154.73093102596,29109,20.528724670410156,29109,18.73316764831543
29111,,29111,15.804536632,29111,0,29111,0,29111,0.0,29111,0.293628267,29111,0.195752178,29111,4239.89723471817,29111,12.661459922790527,29111,
29113,-13.965117011,29113,-14.527436508,29113,1,29113,0,29113,0.0,29113,0.075379252,29113,0.113068878,29113,7529.67624002036,29113,20.31528663635254,29113,11.216179847717285
29115,20.962383306,29115,33.305483643,29115,0,29115,0,29115,1.0,29115,0.0,29115,0.238341146,29115,3385.7570812828,29115,17.99599266052246,29115,
29117,-20.116263707,29117,-25.108997226,29117,0,29117,0,29117,0.0,29117,0.0,29117,0.198465202,29117,1618.6050033406,29117,15.021674156188965,29117,
29119,101.001449466,29119,-29.058311953,29119,1,29119,0,29119,0.0,29119,0.0437044,29119,0.218521918,29119,1698.94080944294,29119,24.56529998779297,29119,23.560686111450195
29121,-28.423694116,29121,-16.339382733,29121,0,29121,0,29121,0.0,29121,0.193748385,29121,0.193748385,29121,2399.78746179842,29121,16.823009490966797,29121,
29123,33.627667403,29123,14.538000631,29123,0,29123,0,29123,0.0,29123,0.081579377,29123,0.163158753,29123,1962.25257237661,29123,27.1292781829834,29123,
29125,107.167004733,29125,3.583502366,29125,0,29125,0,29125,0.0,29125,0.0,29125,0.217580505,29125,502.96809584224,29125,15.463157653808594,29125,
29127,21.525575896,29127,-3.327480688,29127,0,29127,0,29127,0.0,29127,0.243232913,29127,0.243232913,29127,4516.12792959819,29127,22.813732147216797,29127,23.108047485351562
29129,-100.0,29129,106.287588846,29129,0,29129,0,29129,0.0,29129,0.265041081,29129,0.530082163,29129,484.376139242608,29129,13.124774932861328,29129,
29131,-19.660218452,29131,-25.840201648,29131,0,29131,0,29131,0.0,29131,0.121388687,29131,0.242777373,29131,1027.74593261031,29131,25.083736419677734,29131,15.167811393737793
29133,-22.379340467,29133,-9.442563879,29133,0,29133,1,29133,0.0,29133,0.140676655,29133,0.351691637,29133,76.5028643642872,29133,34.373538970947266,29133,26.923486709594727
29135,-26.391578684,29135,-21.484350597,29135,1,29135,0,29135,0.0,29135,0.127307447,29135,0.190961171,29135,1399.11871799463,29135,13.402445793151855,29135,16.657480239868164
29137,50.712052796,29137,14.828230702,29137,0,29137,0,29137,0.0,29137,0.115233925,29137,0.23046785,29137,381.342651965788,29137,13.869705200195312,29137,
29139,6.377973338,29139,-8.818879996,29139,0,29139,0,29139,0.0,29139,0.08190679,29139,0.24572037,29139,1282.67561434459,29139,20.8629093170166,29139,
29141,1.353301159,29141,-5.403585585,29141,0,29141,0,29141,0.0,29141,0.147268175,29141,0.392715134,29141,617.298611233888,29141,22.54877471923828,29141,17.105789184570312
29143,28.323085523,29143,15.49077697,29143,0,29143,1,29143,1.0,29143,0.0,29143,0.319437789,29143,580.413463021483,29143,32.173309326171875,29143,44.115699768066406
29145,-18.302014806,29145,-13.414101162,29145,1,29145,0,29145,0.0,29145,0.051247,29145,0.102494021,29145,11958.7953962137,29145,18.272296905517578,29145,18.13913345336914
29147,-16.720611773,29147,4.099235284,29147,0,29147,0,29147,0.0,29147,0.0427095,29147,0.0427095,29147,10788.0045255403,29147,7.625155448913574,29147,
29149,2.840115467,29149,46.914450667,29149,0,29149,1,29149,0.0,29149,0.0,29149,0.362187613,29149,1870.64908616599,29149,29.03936767578125,29149,
29151,104.207119741,29151,-38.737864078,29151,1,29151,0,29151,0.0,29151,0.0,29151,0.360178649,29151,2112.88092484019,29151,9.960687637329102,29151,
29153,4.898225754,29153,-25.07269589,29153,0,29153,0,29153,0.0,29153,0.0,29153,0.311300197,29153,5361.92515266362,29153,21.52024269104004,29153,
29155,48.947491521,29155,15.256987487,29155,0,29155,1,29155,1.0,29155,0.109920308,29155,0.384721077,29155,1351.22059351181,29155,43.02591323852539,29155,33.09299850463867
29157,-22.238797086,29157,6.581788609,29157,0,29157,0,29157,0.0,29157,0.0526233,29157,0.15786981,29157,2961.73371048167,29157,15.880536079406738,29157,
29159,-3.788536195,29159,4.392710727,29159,0,29159,0,29159,0.0,29159,0.14241295,29159,0.213619425,29159,7060.1931392107,29159,20.322511672973633,29159,27.777128219604492
29161,10.614477703,29161,-20.757275427,29161,0,29161,0,29161,0.0,29161,0.088474044,29161,0.176948088,29161,6252.0194313663,29161,18.389724731445312,29161,18.697954177856445
29163,29.68315731,29163,-27.953801495,29163,0,29163,0,29163,0.0,29163,0.0535791,29163,0.214316331,29163,4435.38340968149,29163,16.017351150512695,29163,
29165,-1.709415659,29165,-7.950087681,29165,1,29165,0,29165,0.0,29165,0.154168043,29165,0.110120031,29165,31210.5889212372,29165,8.674410820007324,29165,10.145156860351562
29167,-22.747145465,29167,-15.955685725,29167,1,29167,0,29167,0.0,29167,0.0320513,29167,0.096153846,29167,2325.00591840162,29167,24.393579483032227,29167,
29169,-3.178786384,29169,1.222177872,29169,0,29169,0,29169,0.0,29169,0.075111729,29169,0.112667593,29169,8739.24153627614,29169,13.027020454406738,29169,21.678918838500977
29171,-65.673083558,29171,54.471123991,29171,0,29171,0,29171,0.0,29171,0.0,29171,0.40201005,29171,1345.89052181841,29171,13.416935920715332,29171,
29173,-100.0,29173,-10.78086299,29173,0,29173,0,29173,0.0,29173,0.0,29173,0.292226768,29173,925.385098070527,29173,12.48491382598877,29173,
29175,1.221465759,29175,12.468295288,29175,0,29175,0,29175,0.0,29175,0.118694362,29175,0.118694362,29175,3998.31882539742,29175,23.803882598876953,29175,
29177,17.303690104,29177,-12.022232422,29177,1,29177,0,29177,0.0,29177,0.085759616,29177,0.128639424,29177,3120.91555979855,29177,15.404521942138672,29177,
29179,-48.437990581,29179,32.588024221,29179,0,29179,1,29179,0.0,29179,0.0,29179,0.152230172,29179,3035.11841125247,29179,29.146955490112305,29179,
29181,36.738988462,29181,28.192801683,29181,0,29181,1,29181,0.0,29181,0.0,29181,0.141512772,29181,3137.35487734848,29181,35.975799560546875,29181,
29183,3.250403185,29183,2.947733712,29183,1,29183,0,29183,0.0,29183,0.103994198,29183,0.112204266,29183,140644.572211481,29183,7.650353908538818,29183,5.843643665313721
29185,4.304315076,29185,34.105547955,29185,0,29185,0,29185,0.0,29185,0.0,29185,0.619003405,29185,846.584319064241,29185,26.122013092041016,29185,16.2261962890625
29186,-23.733221477,29186,-16.799877974,29186,0,29186,0,29186,0.0,29186,0.0,29186,0.16499835,29186,5171.48478130719,29186,15.319931030273438,29186,
29187,15.632525174,29187,-27.729671766,29187,0,29187,0,29187,0.0,29187,0.0609979,29187,0.182993778,29187,9530.90813810819,29187,26.239398956298828,29187,21.000511169433594
29189,3.3188209,29189,-5.568451132,29189,1,29189,0,29189,0.0,29189,0.145100409,29189,0.184127416,29189,264849.564312775,29189,16.041696548461914,29189,11.616277694702148
29195,-5.176164637,29195,7.791197464,29195,0,29195,0,29195,0.0,29195,0.128556736,29195,0.257113473,29195,5841.77384223997,29195,22.4775333404541,29195,21.856834411621094
29197,-100.0,29197,-41.376085504,29197,0,29197,0,29197,0.0,29197,0.0,29197,1.139471285,29197,3644.47650764883,29197,14.781881332397461,29197,
29199,,29199,-1.507742461,29199,0,29199,0,29199,0.0,29199,0.206868018,29199,0.413736036,29199,624.99091397474,29199,11.75059986114502,29199,
29201,48.196851139,29201,-26.830708293,29201,0,29201,0,29201,0.0,29201,0.0511156,29201,0.281135789,29201,11167.281082025,29201,29.51495361328125,29201,27.53679656982422
29203,,29203,104.196991752,29203,0,29203,1,29203,0.0,29203,0.0,29203,0.475228704,29203,2466.85964351476,29203,29.683378219604492,29203,
29205,3.057345893,29205,3.057345893,29205,0,29205,0,29205,1.0,29205,0.160359205,29205,0.320718409,29205,2547.79151251948,29205,15.066216468811035,29205,
29207,15.696696886,29207,-13.227477336,29207,0,29207,0,29207,0.0,29207,0.06700841,29207,0.201025229,29207,1705.32463530938,29207,22.047807693481445,29207,23.018009185791016
29209,17.499548717,29209,1.832942221,29209,0,29209,0,29209,0.0,29209,0.062282,29209,0.186846039,29209,210.058652109932,29209,18.247621536254883,29209,11.766489028930664
29211,5.013400599,29211,5.013400599,29211,0,29211,0,29211,0.0,29211,0.0,29211,0.450382825,29211,1795.83674226697,29211,18.25578498840332,29211,
29213,22.1461427,29213,-15.327264077,29213,0,29213,0,29213,0.0,29213,0.13302421,29213,0.228041504,29213,10700.5821540336,29213,23.162153244018555,29213,22.226152420043945
29215,0.235958533,29215,-22.895416513,29215,0,29215,1,29215,0.0,29215,0.0385907,29215,0.231544013,29215,4700.37858915839,29215,22.5233097076416,29215,17.288591384887695
29217,-19.788640376,29217,20.648491335,29217,0,29217,0,29217,0.0,29217,0.0476576,29217,0.095315255,29217,4071.26312560648,29217,20.952518463134766,29217,
29219,3.210747555,29219,-21.184520049,29219,1,29219,0,29219,0.0,29219,0.184195985,29219,0.184195985,29219,1865.25868158848,29219,19.52511978149414,29219,13.015839576721191
29221,34.740120275,29221,43.161377792,29221,0,29221,1,29221,0.0,29221,0.0398502,29221,0.079700327,29221,4625.03371374845,29221,37.0595588684082,29221,
29223,-27.462709169,29223,-18.75823427,29223,0,29223,1,29223,0.0,29223,0.0,29223,0.372800477,29223,4514.76489174453,29223,27.504043579101562,29223,
29225,33.806383817,29225,-22.628961738,29225,1,29225,0,29225,0.0,29225,0.1099475,29225,0.137434375,29225,1583.59454704645,29225,17.397756576538086,29225,15.4768648147583
29227,4.536489152,29227,4.536489152,29227,0,29227,0,29227,1.0,29227,0.0,29227,0.471698113,29227,644.152483657786,29227,10.571840286254883,29227,
29229,31.160445574,29229,10.514819881,29229,0,29229,1,29229,0.0,29229,0.107278871,29229,0.268197179,29229,2235.46251634401,29229,32.58808135986328,29229,27.79340934753418
29510,-2.242553055,29510,2.705022026,29510,1,29510,1,29510,1.0,29510,0.115950386,29510,0.350984952,29510,32482.5377408124,29510,48.02763748168945,29510,20.289209365844727
30001,75.444726811,30001,-30.379076662,30001,0,30001,0,30001,0.0,30001,0.108636611,30001,0.325909832,30001,1962.66506602101,30001,11.38306999206543,30001,
30003,-67.456934161,30003,4.602711625,30003,0,30003,1,30003,0.0,30003,0.0,30003,0.459629232,30003,6049.12288404557,30003,42.03216552734375,30003,34.65498733520508
30005,-50.630914826,30005,31.650893796,30005,0,30005,1,30005,0.0,30005,0.0,30005,0.608550129,30005,2207.76717307784,30005,27.606670379638672,30005,28.608116149902344
30007,97.96129924,30007,-1.01935038,30007,0,30007,0,30007,0.0,30007,0.0,30007,0.174550532,30007,1493.7805047889,30007,10.960726737976074,30007,
30009,44.170318156,30009,156.302787833,30009,1,30009,0,30009,0.0,30009,0.099108028,30009,0.297324083,30009,3620.80116817559,30009,8.263443946838379,30009,
30011,0.0,30011,-67.827810818,30011,0,30011,0,30011,1.0,30011,0.0,30011,0.88028169,30011,1159.99999773819,30011,2.016709804534912,30011,
30013,0.228254467,30013,11.793053059,30013,1,30013,0,30013,0.0,30013,0.122437985,30013,0.134681784,30013,19813.150528499,30013,15.139631271362305,30013,14.643733024597168
30015,0.241629272,30015,200.724887815,30015,0,30015,0,30015,0.0,30015,0.172176309,30015,0.516528926,30015,4149.64585671314,30015,5.663293838500977,30015,
30017,-0.558328399,30017,24.302089502,30017,0,30017,0,30017,0.0,30017,0.0,30017,0.170140366,30017,4762.42387046525,30017,9.389572143554688,30017,
30019,1.557093426,30019,1.557093426,30019,0,30019,0,30019,1.0,30019,0.0,30019,1.135718342,30019,1750.99999786356,30019,3.8497653007507324,30019,
30021,-41.434599156,30021,-21.912798875,30021,0,30021,0,30021,1.0,30021,0.110840168,30021,0.332520505,30021,3711.46346699625,30021,5.715678691864014,30021,
30023,2.304553975,30023,2.304553975,30023,0,30023,0,30023,1.0,30023,0.10778185,30023,0.323345549,30023,606.985883234889,30023,17.095409393310547,30023,
30025,-5.208670333,30025,-5.208670333,30025,0,30025,0,30025,0.0,30025,0.0,30025,0.341296928,30025,648.411906644085,30025,3.2496144771575928,30025,
30027,-13.117572693,30027,-39.182300885,30027,0,30027,0,30027,1.0,30027,0.174611489,30027,0.611140213,30027,3412.00735845954,30027,8.731483459472656,30027,
30029,-9.316452294,30029,-15.50381589,30029,0,30029,0,30029,0.0,30029,0.164408786,30029,0.1534482,30029,10736.5997806067,30029,17.564645767211914,30029,11.191344261169434
30031,-7.509527267,30031,-7.264338974,30031,0,30031,0,30031,0.0,30031,0.164302536,30031,0.23002355,30031,13597.3746678593,30031,7.661664962768555,30031,6.277978420257568
30033,0.0,30033,-52.064220183,30033,0,30033,0,30033,1.0,30033,0.0,30033,0.797448166,30033,666.930357906161,30033,3.0144693851470947,30033,
30035,-0.738898237,30035,-0.738898237,30035,0,30035,1,30035,0.0,30035,0.0,30035,0.294811321,30035,3349.21164440892,30035,51.364601135253906,30035,
30037,0.0,30037,1.840490798,30037,1,30037,1,30037,0.0,30037,0.0,30037,0.0,30037,884.000003098896,30037,8.46432876586914,30037,
30039,-76.579586877,30039,-68.772782503,30039,0,30039,0,30039,0.0,30039,0.0,30039,0.972762646,30039,1957.50930850079,30039,7.655292987823486,30039,
30041,-21.72000139,30041,10.698987934,30041,0,30041,0,30041,1.0,30041,0.244125725,30041,0.0610314,30041,7498.04853274387,30041,24.781370162963867,30041,24.788103103637695
30043,-3.389974511,30043,-3.389974511,30043,0,30043,0,30043,0.0,30043,0.0,30043,0.263829039,30043,3475.3284583956,30043,8.976171493530273,30043,
30045,0.0,30045,0.0,30045,0,30045,0,30045,0.0,30045,0.0,30045,0.995520159,30045,1276.11046037621,30045,3.992016077041626,30045,
30047,-2.500757295,30047,11.427705948,30047,0,30047,0,30047,0.0,30047,0.069041701,30047,0.276166805,30047,5132.50638395599,30047,26.067874908447266,30047,19.305543899536133
30049,-16.096398346,30049,5.342384888,30049,0,30049,0,30049,0.0,30049,0.186793686,30049,0.140095265,30049,15646.6442852157,30049,13.48459529876709,30049,11.593300819396973
30051,0.0,30051,,30051,0,30051,0,30051,0.0,30051,0.420698359,30051,0.420698359,30051,1178.95999683185,30051,3.553511619567871,30051,
30053,-25.793977214,30053,-9.303749928,30053,0,30053,0,30053,0.0,30053,0.0509658,30053,0.458692218,30053,2927.9017576602,30053,20.993738174438477,30053,12.150444984436035
30055,-67.241709795,30055,96.549741231,30055,0,30055,0,30055,1.0,30055,0.0,30055,0.585137507,30055,1596.98901503147,30055,2.0098040103912354,30055,
30057,-68.030284017,30057,-4.090852052,30057,0,30057,0,30057,0.0,30057,0.392516028,30057,0.392516028,30057,2837.96016085506,30057,5.632393836975098,30057,
30059,-49.049945711,30059,1.900108578,30059,0,30059,0,30059,0.0,30059,0.0,30059,1.065530101,30059,1890.99999621275,30059,10.554672241210938,30059,
30061,-48.945454545,30061,27.636363636,30061,0,30061,0,30061,0.0,30061,0.0,30061,0.712250712,30061,1971.44364656639,30061,25.398366928100586,30061,
30063,4.68752867,30063,-10.220082373,30063,1,30063,0,30063,0.0,30063,0.154304179,30063,0.163380895,30063,30018.1733531536,30063,18.007164001464844,30063,13.048222541809082
30065,-48.813632442,30065,-31.751509922,30065,0,30065,0,30065,0.0,30065,0.0,30065,0.421407501,30065,1447.18326083969,30065,15.842569351196289,30065,
30067,-3.677475463,30067,-14.379978189,30067,0,30067,0,30067,0.0,30067,0.128982329,30067,0.257964659,30067,5859.78357127949,30067,13.10669231414795,30067,
30069,-100.0,30069,0.0,30069,0,30069,0,30069,0.0,30069,0.0,30069,2.016129032,30069,494.00000226879,30069,4.901960849761963,30069,
30071,205.466472303,30071,1.822157434,30071,0,30071,0,30071,1.0,30071,0.0,30071,0.477213076,30071,1535.8888849474,30071,12.228700637817383,30071,
30073,-65.776376908,30073,-22.996848042,30073,0,30073,0,30073,1.0,30073,0.0,30073,0.323153983,30073,2790.26757118435,30073,19.164093017578125,30073,
30075,-66.933028919,30075,-0.799086758,30075,0,30075,0,30075,1.0,30075,0.0,30075,1.150747986,30075,912.933999331895,30075,2.0916523933410645,30075,
30077,106.688084112,30077,3.344042056,30077,0,30077,0,30077,0.0,30077,0.141302812,30077,0.282605624,30077,1376.19065153727,30077,12.190813064575195,30077,
30079,0.0,30079,-2.315608919,30079,0,30079,0,30079,1.0,30079,0.0,30079,0.877963126,30079,1179.00000219031,30079,4.751461982727051,30079,
30081,-3.627376063,30081,-25.043514715,30081,0,30081,0,30081,0.0,30081,0.148673093,30081,0.297346185,30081,1846.48132287101,30081,16.211408615112305,30081,11.361098289489746
30083,8.65864111,30083,33.353786816,30083,0,30083,0,30083,0.0,30083,0.098599882,30083,0.295799645,30083,3261.65361185317,30083,3.7109193801879883,30083,8.267683029174805
30085,63.675461271,30085,-29.853373741,30085,0,30085,0,30085,1.0,30085,0.0,30085,0.476508148,30085,6021.48857900311,30085,40.207374572753906,30085,41.27800750732422
30087,25.890447922,30087,0.712358338,30087,0,30087,0,30087,1.0,30087,0.10716965,30087,0.535848248,30087,2227.54085782575,30087,30.5362548828125,30087,42.98177719116211
30089,73.870573871,30089,-0.64538636,30089,0,30089,0,30089,0.0,30089,0.087780899,30089,0.702247191,30089,4776.6321271723,30089,18.490819931030273,30089,29.454442977905273
30091,-36.633296255,30091,-4.949944383,30091,0,30091,0,30091,1.0,30091,0.0,30091,0.585137507,30091,1192.68515935715,30091,5.0248894691467285,30091,
30093,-0.269823309,30093,22.74483285,30093,0,30093,0,30093,0.0,30093,0.145458777,30093,0.203642288,30093,8469.33349689436,30093,19.34389877319336,30093,17.874984741210938
30095,95.921853315,30095,-2.039073343,30095,0,30095,0,30095,0.0,30095,0.108979948,30095,0.326939843,30095,1446.16166809409,30095,7.800878047943115,30095,
30097,-100.0,30097,-1.18522602,30097,0,30097,0,30097,0.0,30097,0.0,30097,0.278940028,30097,825.658699469301,30097,5.141448020935059,30097,
30099,0.0,30099,0.748502994,30099,0,30099,0,30099,0.0,30099,0.330196467,30099,0.330196467,30099,3653.54299789909,30099,8.600286483764648,30099,
30101,3.829873009,30101,,30101,0,30101,0,30101,0.0,30101,0.0,30101,0.582411182,30101,2002.38568898405,30101,8.643277168273926,30101,
30103,0.0,30103,0.0,30103,0,30103,0,30103,1.0,30103,0.0,30103,0.0,30103,717.999999953103,30103,6.463527202606201,30103,
30105,8.847021361,30105,-50.524081199,30105,0,30105,0,30105,1.0,30105,0.0,30105,0.402252615,30105,2965.99633558269,30105,13.883331298828125,30105,
30107,,30107,0.994789199,30107,0,30107,0,30107,0.0,30107,0.0,30107,0.469043152,30107,2167.9999897113,30107,7.7352471351623535,30107,
30109,-6.303724928,30109,-6.303724928,30109,0,30109,0,30109,1.0,30109,0.0,30109,1.019367992,30109,533.665001563628,30109,3.626692533493042,30109,
30111,-9.910069041,30111,-18.824809375,30111,1,30111,0,30111,0.0,30111,0.153638562,30111,0.106879,30111,39294.8170752782,30111,14.605842590332031,30111,34.662147521972656
31001,26.739741605,31001,31.433806109,31001,0,31001,0,31001,0.0,31001,0.096135359,31001,0.224315837,31001,7652.95910062636,31001,12.036829948425293,31001,20.742971420288086
31003,73.589259492,31003,-10.72552369,31003,0,31003,0,31003,1.0,31003,0.0,31003,0.755287009,31003,2759.89440083995,31003,6.755725383758545,31003,9.13853931427002
31005,0.0,31005,0.0,31005,0,31005,0,31005,0.0,31005,0.0,31005,2.136752137,31005,460.000004409541,31005,3.479471206665039,31005,
31007,0.0,31007,0.0,31007,0,31007,0,31007,1.0,31007,0.0,31007,0.0,31007,690.000006512125,31007,4.257907390594482,31007,
31009,0.0,31009,1.279317697,31009,0,31009,0,31009,1.0,31009,0.0,31009,0.0,31009,477.999998359659,31009,7.362784385681152,31009,
31011,0.933184024,31011,-32.711210651,31011,0,31011,0,31011,1.0,31011,0.0,31011,0.73964497,31011,1587.30761147872,31011,5.678330421447754,31011,10.872267723083496
31013,76.610525375,31013,-13.49688553,31013,0,31013,0,31013,1.0,31013,0.08853475,31013,0.354139,31013,3741.76018849213,31013,12.731173515319824,31013,
31015,0.0,31015,109.898989899,31015,0,31015,0,31015,1.0,31015,0.0,31015,1.443695861,31015,2099.00000292937,31015,4.935275077819824,31015,
31017,0.0,31017,3.820375335,31017,0,31017,0,31017,1.0,31017,0.322788896,31017,0.968366688,31017,317.127541170496,31017,7.536041736602783,31017,23.491477966308594
31019,4.587522288,31019,-5.141549552,31019,0,31019,0,31019,0.0,31019,0.085391627,31019,0.149435348,31019,14619.8473967245,31019,10.412296295166016,31019,15.64870834350586
31021,-48.220559035,31021,44.982434703,31021,0,31021,0,31021,1.0,31021,0.147492625,31021,0.294985251,31021,3021.54622812545,31021,10.256026268005371,31021,6.92409610748291
31023,-48.444722049,31023,28.888194878,31023,0,31023,0,31023,0.0,31023,0.363460141,31023,0.24230676,31023,1350.43422890287,31023,7.221346855163574,31023,
31025,-1.402672501,31025,-22.530671251,31025,1,31025,0,31025,0.0,31025,0.0,31025,0.198137507,31025,7053.36135617556,31025,8.361858367919922,31025,4.194222450256348
31027,103.606748109,31027,1.803374055,31027,0,31027,0,31027,1.0,31027,0.114285714,31027,0.457142857,31027,3556.19437750003,31027,5.576635837554932,31027,6.441184997558594
31029,0.809307031,31029,0.809307031,31029,0,31029,0,31029,1.0,31029,0.0,31029,0.75263422,31029,1178.09362594622,31029,6.384742736816406,31029,
31031,-1.698404529,31031,47.452393206,31031,0,31031,0,31031,1.0,31031,0.17452007,31031,0.523560209,31031,2236.28475300582,31031,9.320653915405273,31031,
31033,-22.824911142,31033,-0.774885754,31033,0,31033,0,31033,0.0,31033,0.100120144,31033,0.300360433,31033,1892.07435773738,31033,7.826201915740967,31033,10.499207496643066
31035,,31035,4.960156123,31035,0,31035,0,31035,1.0,31035,0.0,31035,0.929656027,31035,3032.35151487191,31035,9.540590286254883,31035,5.514249324798584
31037,-33.839947462,31037,-0.759921193,31037,0,31037,0,31037,0.0,31037,0.0,31037,0.378143316,31037,2823.50107360813,31037,9.391559600830078,31037,
31039,1.333185202,31039,-36.666759249,31039,0,31039,0,31039,0.0,31039,0.109637101,31039,0.328911304,31039,3005.49241786855,31039,6.142956733703613,31039,15.322912216186523
31041,151.59176894,31041,84.500630556,31041,0,31041,0,31041,1.0,31041,0.0,31041,0.550155877,31041,5650.377915099,31041,6.591684341430664,31041,16.39832878112793
31043,2.068526053,31043,16.64974406,31043,1,31043,0,31043,0.0,31043,0.0480238,31043,0.240119099,31043,4051.16418143554,31043,16.189420700073242,31043,
31045,3.242818671,31045,-31.171454219,31045,0,31045,0,31045,0.0,31045,0.0,31045,0.217367677,31045,2108.7266046171,31045,11.72488021850586,31045,
31047,-25.016735265,31047,35.684002854,31047,0,31047,0,31047,0.0,31047,0.206245102,31047,0.164996081,31047,8838.11683402548,31047,11.846778869628906,31047,33.32114791870117
31049,,31049,4.925053533,31049,0,31049,0,31049,1.0,31049,0.0,31049,0.510204082,31049,520.520611014027,31049,9.518953323364258,31049,
31051,0.0,31051,56.554665738,31051,1,31051,0,31051,0.0,31051,0.0,31051,0.333611343,31051,2498.00775709759,31051,5.718815326690674,31051,
31053,0.989963628,31053,22.251008603,31053,0,31053,0,31053,0.0,31053,0.081236968,31053,0.189552926,31053,9812.42723813111,31053,14.16520881652832,31053,23.210933685302734
31055,5.020842671,31055,-4.47572289,31055,1,31055,0,31055,0.0,31055,0.156351891,31055,0.169699004,31055,74230.6856960384,31055,15.66540813446045,31055,18.390514373779297
31057,8.870523416,31057,8.870523416,31057,0,31057,0,31057,1.0,31057,0.0,31057,0.0,31057,667.913863282472,31057,6.6044087409973145,31057,
31059,3.29787234,31059,54.946808511,31059,0,31059,0,31059,1.0,31059,0.0,31059,0.686577412,31059,1409.76123594711,31059,6.605424404144287,31059,
31061,-100.0,31061,6.374501992,31061,0,31061,0,31061,1.0,31061,0.312109863,31061,0.624219725,31061,1548.55323127844,31061,9.925622940063477,31061,
31063,0.0,31063,2.41509434,31063,0,31063,0,31063,1.0,31063,0.0,31063,1.473839352,31063,2756.00000479408,31063,5.669976711273193,31063,
31065,3.060155104,31065,-38.163906938,31065,0,31065,0,31065,1.0,31065,0.0,31065,0.813504169,31065,2341.36913788286,31065,9.81094741821289,31065,9.84402847290039
31067,1.374427322,31067,1.374427322,31067,0,31067,0,31067,0.0,31067,0.182598375,31067,0.136948781,31067,6517.57524810542,31067,10.148709297180176,31067,15.722527503967285
31069,-100.0,31069,7.901622187,31069,0,31069,0,31069,1.0,31069,0.0,31069,0.484966052,31069,2054.14209993662,31069,12.2289457321167,31069,
31071,-100.0,31071,-33.000166583,31071,0,31071,0,31071,0.0,31071,0.0,31071,0.994530085,31071,208.97714604666,31071,4.63659143447876,31071,
31073,-1.581809194,31073,96.836381611,31073,0,31073,0,31073,0.0,31073,0.0,31073,0.502260171,31073,1298.29842624299,31073,5.689102649688721,31073,
31075,0.0,31075,-52.259036145,31075,0,31075,0,31075,1.0,31075,0.0,31075,1.577287066,31075,613.999997822371,31075,5.866666793823242,31075,
31077,0.0,31077,110.810810811,31077,0,31077,0,31077,1.0,31077,0.0,31077,0.788954635,31077,1572.75043576878,31077,5.7832794189453125,31077,
31079,13.717007964,31079,-9.671596511,31079,1,31079,0,31079,0.0,31079,0.117550253,31079,0.167928932,31079,12297.4548502804,31079,14.643250465393066,31079,29.4025936126709
31081,31.966557615,31081,-25.768811341,31081,1,31081,0,31081,0.0,31081,0.110180696,31081,0.220361393,31081,587.561091243422,31081,6.766224384307861,31081,
31083,49.090121317,31083,-0.606585789,31083,0,31083,0,31083,1.0,31083,0.0,31083,0.290613194,31083,238.719828967405,31083,8.728301048278809,31083,
31085,0.0,31085,,31085,0,31085,0,31085,1.0,31085,0.0,31085,2.100840336,31085,967.000003602739,31085,3.264417886734009,31085,
31087,0.0,31087,0.597749648,31087,0,31087,0,31087,1.0,31087,0.0,31087,0.699056274,31087,2539.688061563,31087,12.305999755859375,31087,
31089,2.02247191,31089,-7.252298264,31089,0,31089,0,31089,1.0,31089,0.095767094,31089,0.766136755,31089,2666.06978633402,31089,6.890902042388916,31089,18.272689819335938
31091,7.525325615,31091,,31091,0,31091,0,31091,1.0,31091,0.0,31091,1.34589502,31091,735.999996595227,31091,4.294336318969727,31091,
31093,-1.931765072,31093,-1.931765072,31093,1,31093,0,31093,0.0,31093,0.0,31093,0.476568705,31093,1286.68211741577,31093,8.177199363708496,31093,
31095,31.478127612,31095,5.18250209,31095,0,31095,0,31095,1.0,31095,0.0,31095,0.264900662,31095,1797.10262956809,31095,9.026947975158691,31095,
31097,-49.923195084,31097,0.153609831,31097,0,31097,0,31097,0.0,31097,0.0,31097,0.383435583,31097,1354.40994474734,31097,7.923497200012207,31097,
31099,32.866494139,31099,-0.350129396,31099,0,31099,0,31099,0.0,31099,0.0,31099,0.458295142,31099,735.419342371199,31099,7.362732887268066,31099,
